country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth
Congo,COG,2004,17035.68164,7229.027832,9548.473633,3.605438948,4724.995177,2005.034043,4724.995177,2719.961134,2319.445801,0.1361522157,13.61522157,,,2.938458269
Congo,COG,2005,18338.375,7518.985352,10742.41895,3.718242884,4932.000295,2022.187788,4932.000295,2909.812507,3223.433598,0.1757753126,17.57753126,,,3.128715744
,,,,,,,,,,,,,,,Average,2.830230967
Côte d'Ivoire,CIV,1985,31702.88086,23698.65234,30196.65234,10.22255802,3101.266904,2318.27027,3101.266904,782.9966339,6498,0.2049656001,20.49656001,10.48487719,2817.154858,
Côte d'Ivoire,CIV,1986,32735.94922,25930.31836,32431.18555,10.62026691,3082.403625,2441.588199,3082.403625,640.8154256,6500.86719,0.1985849607,19.85849607,,,3.890502643
Côte d'Ivoire,CIV,1987,32622.42578,26335.67969,31895.87305,11.01965141,2960.386365,2389.883192,2960.386365,570.5031726,5560.19336,0.170440831,17.0440831,,,3.76058816
Côte d'Ivoire,CIV,1988,32983.63672,26611.5625,31769.67383,11.42426014,2887.157358,2329.390453,2887.157358,557.766905,5158.11133,0.156383948,15.6383948,,,3.671701717
Côte d'Ivoire,CIV,1989,36905.34375,30220.14258,30760.48828,11.83924294,3117.204701,2552.540119,3117.204701,564.6645823,540.3457,0.01464139458,1.464139458,,,3.632469805
Côte d'Ivoire,CIV,1990,36451.25,26825.08594,28448.54297,12.2677536,2971.30601,2186.633903,2971.30601,784.6721066,1623.45703,0.04453776016,4.453776016,,,3.6194093
Côte d'Ivoire,CIV,1991,36471.89063,26279.33008,29891.86719,12.71000767,2869.541198,2067.609301,2869.541198,801.9318961,3612.53711,0.09904989973,9.904989973,,,3.605012657
Côte d'Ivoire,CIV,1992,36244.84766,27430.01367,30350.07617,13.16301918,2753.536036,2083.86946,2753.536036,669.6665764,2920.0625,0.08056489925,8.056489925,,,3.564211146
Côte d'Ivoire,CIV,1993,36100.36328,27081.28125,31115.90234,13.62273121,2650.009218,1987.947999,2650.009218,662.0612189,4034.62109,0.1117612324,11.17612324,,,3.492451266
Côte d'Ivoire,CIV,1994,36874.38281,25101.84375,30065.8125,14.08361053,2618.247837,1782.344357,2618.247837,835.9034805,4963.96875,0.1346183549,13.46183549,,,3.383163867
Côte d'Ivoire,CIV,1995,39475.09375,28068.31836,33817.17188,14.54082012,2714.777669,1930.311917,2714.777669,784.465752,5748.85352,0.1456324222,14.56324222,,,3.24639473
Côte d'Ivoire,CIV,1996,42137.73047,30038.83398,34323.0625,14.99524879,2810.072114,2003.223448,2810.072114,806.8486665,4284.22852,0.1016720282,10.16720282,,,3.125192845
Côte d'Ivoire,CIV,1997,44531.85156,30708.22852,35998.15625,15.44598579,2883.069567,1988.104155,2883.069567,894.9654122,5289.92773,0.1187897549,11.87897549,,,3.005865433
Côte d'Ivoire,CIV,1998,46815.82031,32088.01758,38481.20703,15.884552,2947.254686,2020.076964,2947.254686,927.1777215,6393.18945,0.1365604492,13.65604492,,,2.839353965
Côte d'Ivoire,CIV,1999,47725.57422,33136.66797,36661.86719,16.30023384,2927.907335,2032.895251,2927.907335,895.0120835,3525.19922,0.07386394564,7.386394564,,,2.616893696
Côte d'Ivoire,CIV,2000,46738.42578,33892.62891,37802.62109,16.68656158,2800.962053,2031.133181,2800.962053,769.8288715,3909.99218,0.08365690788,8.365690788,,,2.370074833
Côte d'Ivoire,CIV,2001,46795.15625,34582.51953,38392.65625,17.0401516,2746.170184,2029.472527,2746.170184,716.6976566,3810.13672,0.08142160483,8.142160483,,,2.119010668
Côte d'Ivoire,CIV,2002,46014.76563,34544.65625,34978.00391,17.36651611,2649.625598,1989.152921,2649.625598,660.4726767,433.34766,0.009417578337,0.9417578337,,,1.915267644
Côte d'Ivoire,CIV,2003,45389.19531,39157.19141,43227.94141,17.67935562,2567.35575,2214.853994,2567.35575,352.5017559,4070.75,0.08968544104,8.968544104,,,1.801394753
Côte d'Ivoire,CIV,2004,45948.26563,38744.9375,41421.44141,17.99773788,2553.002268,2152.767073,2553.002268,400.235195,2676.50391,0.05825037949,5.825037949,,,1.800870274
Côte d'Ivoire,CIV,2005,46739.15625,38732.89844,42814.38672,18.33630371,2548.995533,2112.361305,2548.995533,436.6342277,4081.48828,0.08732481729,8.732481729,,,1.881157689
,,,,,,,,,,,,,,,Average,2.967049355
Ethiopia,ETH,1985,25114.97656,20288.77734,21626.82813,40.80034256,615.5579827,497.2697793,615.5579827,118.2882034,1338.05079,0.05327700732,5.327700732,5.885322888,632.9304569,
Ethiopia,ETH,1986,26950.98047,20921.16602,22481.73047,42.12073135,639.8507245,496.6952223,639.8507245,143.1555022,1560.56445,0.05790380991,5.790380991,,,3.236219863
Ethiopia,ETH,1987,31363.85156,21174.47656,23229.20703,43.49328232,721.1194439,486.8447592,721.1194439,234.2746847,2054.73047,0.06551269592,6.551269592,,,3.258611439
Ethiopia,ETH,1988,31887.43359,21978.11133,24479.87695,44.93206406,709.681032,489.140924,709.681032,220.540108,2501.76562,0.07845616089,7.845616089,,,3.308055091
Ethiopia,ETH,1989,31976.9668,21329.31641,23696.72266,46.4589119,688.2848843,459.1006448,688.2848843,229.1842395,2367.40625,0.07403473459,7.403473459,,,3.398125307
Ethiopia,ETH,1990,31610.92773,22499.57617,24219.91406,48.08651733,657.3761105,467.8978104,657.3761105,189.4783001,1720.33789,0.05442225248,5.442225248,,,3.50332232
Ethiopia,ETH,1991,29329.28516,22707.17578,23945.74023,49.82108307,588.6922434,455.7744308,588.6922434,132.9178125,1238.56445,0.042229616,4.2229616,,,3.607176889
Ethiopia,ETH,1992,26716.81445,21367.4375,22176.58203,51.64776611,517.2888677,413.7146504,517.2888677,103.5742173,809.14453,0.03028596585,3.028596585,,,3.666486008
Ethiopia,ETH,1993,30287.00781,23763.43164,24855.37109,53.53295517,565.7637938,443.9028551,565.7637938,121.8609387,1091.93945,0.03605306463,3.605306463,,,3.650088285
Ethiopia,ETH,1994,31342.94336,22560.24805,24417.03906,55.43112183,565.4394558,406.9960575,565.4394558,158.4433982,1856.79101,0.05924111813,5.924111813,,,3.545790913
Ethiopia,ETH,1995,33261.45703,26042.71875,26492.95703,57.3098793,580.379115,454.4193613,580.379115,125.9597537,450.23828,0.01353633666,1.353633666,,,3.389354947
Ethiopia,ETH,1996,37762.62109,27418.23047,29261.82422,59.15514755,638.3657662,463.4969501,638.3657662,174.8688161,1843.59375,0.04882059817,4.882059817,,,3.219808299
Ethiopia,ETH,1997,38835.24609,29978.46875,30420.90039,60.97645187,636.88924,491.6400976,636.88924,145.2491424,442.43164,0.0113925283,1.13925283,,,3.078860244
Ethiopia,ETH,1998,37264.21875,29348.19141,30568.99609,62.79415131,593.4345472,467.3714159,593.4345472,126.0631313,1220.80468,0.03276077484,3.276077484,,,2.980985912
Ethiopia,ETH,1999,39187.94922,32153.88281,33066.66797,64.6400528,606.2487192,497.4297114,606.2487192,108.8190078,912.78516,0.02329249624,2.329249624,,,2.939607354
Ethiopia,ETH,2000,41567.77734,31510.82422,34680.41797,66.53733063,624.728659,473.5811299,624.728659,151.1475291,3169.59375,0.07625122036,7.625122036,,,2.93514276
Ethiopia,ETH,2001,45018.5,35282.96875,39290.97266,68.49225616,657.2786841,515.1380715,657.2786841,142.1406126,4008.00391,0.08903015227,8.903015227,,,2.938088305
Ethiopia,ETH,2002,45700.33594,34332.88672,38118.97266,70.49719238,648.2575319,487.0106959,648.2575319,161.246836,3786.08594,0.08284591048,8.284591048,,,2.927245111
Ethiopia,ETH,2003,44712.71484,34792.69141,37961.75781,72.54514313,616.3433265,479.6005619,616.3433265,136.7427646,3169.0664,0.07087617943,7.087617943,,,2.905010371
Ethiopia,ETH,2004,50781.44922,38846.89844,45652.6875,74.62440491,680.4938583,520.5656043,680.4938583,159.928254,6805.78906,0.1340211665,13.40211665,,,2.866162627
Ethiopia,ETH,2005,56783.07422,47652.41016,53425.77344,76.7270813,740.0656099,621.0637672,740.0656099,119.0018427,5773.36328,0.1016740175,10.16740175,,,2.817679273
,,,,,,,,,,,,,,,Average,3.208591066
Gabon,GAB,1985,18828.08203,6564.505371,12090.20996,0.83008498,22682.11386,7908.232927,22682.11386,14773.88093,5525.704589,0.2934820753,29.34820753,15.9321413,20089.38114,
Gabon,GAB,1986,18676.78125,7178.088867,11805.37793,0.853026986,21894.71325,8414.843827,21894.71325,13479.86942,4627.289063,0.2477562381,24.77562381,,,2.763814134
Gabon,GAB,1987,15474.44922,5915.823242,8025.077637,0.876863003,17647.51069,6746.5764,17647.51069,10900.93429,2109.254395,0.13630562,13.630562,,,2.794286393
Gabon,GAB,1988,17462.20117,5463.320801,9438.575195,0.901458025,19371.06408,6060.538205,19371.06408,13310.52588,3975.254394,0.2276491008,22.76491008,,,2.804887641
Gabon,GAB,1989,18954.40039,6316.427246,9072.592773,0.926621974,20455.37546,6816.617157,20455.37546,13638.75831,2756.165527,0.1454103253,14.54103253,,,2.791472071
Gabon,GAB,1990,19938.55664,6127.347168,8872.801758,0.952211976,20939.19961,6434.856232,20939.19961,14504.34338,2745.45459,0.137695754,13.7695754,,,2.7616442
Gabon,GAB,1991,21157.30078,6116.211914,9294.084961,0.978223026,21628.2997,6252.369604,21628.2997,15375.9301,3177.873047,0.1502021964,15.02021964,,,2.731644913
Gabon,GAB,1992,20503.51172,6147.917969,8979.013672,1.004675984,20408.08385,6119.3042,20408.08385,14288.77965,2831.095703,0.1380785761,13.80785761,,,2.704184761
Gabon,GAB,1993,20992.98047,5973.153809,8822.75293,1.031504035,20351.81614,5790.722679,20351.81614,14561.09346,2849.599121,0.1357405693,13.57405693,,,2.670318732
Gabon,GAB,1994,22142.95703,5693.868652,8582.683594,1.058663011,20915.96363,5378.357979,20915.96363,15537.60565,2888.814942,0.1304620218,13.04620218,,,2.63294908
Gabon,GAB,1995,23244.26563,5932.821777,8958.129883,1.086137056,21400.85867,5462.31412,21400.85867,15938.54455,3025.308106,0.1301528796,13.01528796,,,2.595164345
Gabon,GAB,1996,24086.93164,6288.773438,9765.410156,1.113994002,21622.13764,5645.248921,21622.13764,15976.88872,3476.636718,0.1443370526,14.43370526,,,2.564772636
Gabon,GAB,1997,25469.12891,5897.799805,10147.8252,1.142323971,22295.88939,5162.983492,22295.88939,17132.9059,4250.025395,0.1668696802,16.68696802,,,2.543098881
Gabon,GAB,1998,26222.40039,6655.589355,11504.31738,1.171223998,22388.88584,5682.593053,22388.88584,16706.29279,4848.728025,0.1849078632,18.49078632,,,2.52993264
Gabon,GAB,1999,23438.13672,6158.412109,9361.50293,1.200773001,19519.20696,5128.706345,19519.20696,14390.50062,3203.090821,0.1366614957,13.66614957,,,2.522916458
Gabon,GAB,2000,23129.7207,6389.061035,9375.448242,1.231122017,18787.51284,5189.624543,18787.51284,13597.8883,2986.387207,0.1291147111,12.91147111,,,2.527456561
Gabon,GAB,2001,23674.07227,6553.887695,9846.09668,1.262259007,18755.32053,5192.189288,18755.32053,13563.13124,3292.208985,0.139063907,13.9063907,,,2.529155483
Gabon,GAB,2002,23249.01758,6714.154785,10608.71973,1.294409037,17961.10574,5187.042575,17961.10574,12774.06316,3894.564945,0.167515248,16.7515248,,,2.54702322
Gabon,GAB,2003,23828.67969,6754.644043,10071.65332,1.328145981,17941.31069,5085.76929,17941.31069,12855.5414,3317.009277,0.1392023948,13.92023948,,,2.606358812
Gabon,GAB,2004,24017.97852,6869.050293,10015.43652,1.364205003,17605.84257,5035.203857,17605.84257,12570.63872,3146.386227,0.1310012924,13.10012924,,,2.714989355
Gabon,GAB,2005,24280.80469,7171.76416,10428.80762,1.403126001,17304.79278,5111.275933,17304.79278,12193.51685,3257.04346,0.1341406721,13.41406721,,,2.853016806
,,,,,,,,,,,,,,,Average,2.659454356
Gambia,GMB,1985,1843.374512,1806.254028,1789.77417,0.732096016,2517.940914,2467.236522,2517.940914,50.70439285,-16.479858,-0.008940048749,-0.8940048749,13.04557845,2389.531582,
Gambia,GMB,1986,1882.869263,1834.08313,1824.329346,0.766588986,2456.165295,2392.52476,2456.165295,63.64053475,-9.753784,-0.005180276821,-0.5180276821,,,4.711536362
Gambia,GMB,1987,1940.68811,1752.625977,1860.383179,0.804125011,2413.415928,2179.544167,2413.415928,233.8717618,107.757202,0.05552525491,5.552525491,,,4.896499387
Gambia,GMB,1988,2039.446777,1836.319824,2065.558594,0.843050003,2419.129079,2178.186131,2419.129079,240.942948,229.23877,0.1124024282,11.24024282,,,4.840664258
Gambia,GMB,1989,2112.536377,2022.512817,2243.747314,0.881138027,2397.509031,2295.341655,2397.509031,102.1673759,221.234497,0.1047245858,10.47245858,,,4.517884332
Gambia,GMB,1990,2188.43457,2129.959229,2333.0354,0.916808009,2387.01511,2323.233663,2387.01511,63.78144653,203.076171,0.09279517596,9.279517596,,,4.048171899
Gambia,GMB,1991,2251.44458,2165.496582,2424.671387,0.949492991,2371.207161,2280.687275,2371.207161,90.51988673,259.174805,0.1151148944,11.51148944,,,3.565084694
Gambia,GMB,1992,2330.527588,2201.889404,2569.662354,0.979718029,2378.773809,2247.472578,2378.773809,131.3012318,367.77295,0.1578067352,15.78067352,,,3.183281845
Gambia,GMB,1993,2400.725342,2231.362305,2528.517334,1.008358002,2380.82639,2212.867157,2380.82639,167.9592334,297.155029,0.1237771868,12.37771868,,,2.923287329
Gambia,GMB,1994,2404.430908,2295.133789,2515.190918,1.036828995,2319.023599,2213.608802,2319.023599,105.4147979,220.057129,0.09152150235,9.152150235,,,2.823500477
Gambia,GMB,1995,2425.634277,2365.455322,2630.608398,1.066223025,2274.97833,2218.537085,2274.97833,56.44124502,265.153076,0.109312883,10.9312883,,,2.834993055
Gambia,GMB,1996,2528.6875,2432.284668,2745.454346,1.096708059,2305.707047,2217.805047,2305.707047,87.90200018,313.169678,0.12384673,12.384673,,,2.859161103
Gambia,GMB,1997,2539.302246,2373.540527,2596.364014,1.128168941,2250.817368,2103.887495,2250.817368,146.9298728,222.823487,0.08774988773,8.774988773,,,2.86866516
Gambia,GMB,1998,2632.10376,2350.439697,2617.530762,1.160943985,2267.209955,2024.593544,2267.209955,242.616411,267.091065,0.1014743678,10.14743678,,,2.905153901
Gambia,GMB,1999,2812.296631,2494.182617,2767.896973,1.195420027,2352.559408,2086.448747,2352.559408,266.1106614,273.714356,0.09732769758,9.732769758,,,2.969655939
Gambia,GMB,2000,2984.821045,2775.257324,3040.879883,1.231843948,2423.051272,2252.9293,2423.051272,170.1219715,265.622559,0.08899111705,8.899111705,,,3.046955896
Gambia,GMB,2001,3157.469971,2563.851318,3096.774414,1.270495057,2485.228064,2017.993934,2485.228064,467.2341303,532.923096,0.1687816831,16.87816831,,,3.137662775
Gambia,GMB,2002,3171.905518,1932.130249,3118.155762,1.311349034,2418.811038,1473.391293,2418.811038,945.4197447,1186.025513,0.3739157759,37.39157759,,,3.215595116
Gambia,GMB,2003,3244.958984,2717.640869,3732.748779,1.354194045,2396.228957,2006.832683,2396.228957,389.3962737,1015.10791,0.3128261143,31.28261143,,,3.267246926
Gambia,GMB,2004,3543.799561,3086.434814,3939.961914,1.398573041,2533.868062,2206.845637,2533.868062,327.0224247,853.5271,0.2408508397,24.08508397,,,3.277151909
Gambia,GMB,2005,3510.422852,3450.586426,4134.932617,1.444203973,2430.697407,2389.265291,2430.697407,41.43211563,684.346191,0.1949469394,19.49469394,,,3.262677791
,,,,,,,,,,,,,,,Average,3.457741508
Ghana,GHA,1985,28498.97852,24859.22461,31910.02539,12.71622753,2241.150408,1954.921344,2241.150408,286.2290645,7050.80078,0.247405386,24.7405386,26.45566143,2701.499864,
Ghana,GHA,1986,29984.5332,25668.41406,32664.33398,13.10429573,2288.145339,1958.778601,2288.145339,329.3667381,6995.91992,0.2333176199,23.33176199,,,3.051755712
Ghana,GHA,1987,31422.25977,27334.64648,34395.68359,13.48140621,2330.785029,2027.581252,2330.785029,303.2037776,7061.03711,0.224714491,22.4714491,,,2.877762283
Ghana,GHA,1988,33190.75781,28611.71875,36717.07031,13.85421371,2395.715737,2065.199754,2395.715737,330.5159828,8105.35156,0.2442050768,24.42050768,,,2.765345797
Ghana,GHA,1989,34878.79688,29360.75977,38763.26172,14.23387432,2450.407816,2062.738444,2450.407816,387.6693714,9402.50195,0.2695764416,26.95764416,,,2.740398105
Ghana,GHA,1990,36039.85156,30329.86719,40261.14063,14.62825966,2463.714235,2073.374953,2463.714235,390.3392818,9931.27344,0.2755636611,27.55636611,,,2.770751878
Ghana,GHA,1991,37943.41406,31482.48828,42816.67578,15.03951359,2522.914975,2093.318251,2522.914975,429.5967247,11334.1875,0.2987129066,29.87129066,,,2.811366079
Ghana,GHA,1992,39415.39844,33147.3125,42696.80078,15.46385384,2548.87293,2143.535036,2548.87293,405.3378934,9549.48828,0.242278111,24.2278111,,,2.821502487
Ghana,GHA,1993,41327.04297,34133.24219,43872.97266,15.89643192,2599.7685,2147.226646,2599.7685,452.5418544,9739.73047,0.2356745068,23.56745068,,,2.797349771
Ghana,GHA,1994,42678.10938,33288.44531,45358.72266,16.33017349,2613.45107,2038.462441,2613.45107,574.9886292,12070.27735,0.282821276,28.2821276,,,2.728546709
Ghana,GHA,1995,44395.22266,34748.30859,45576.91797,16.76046753,2648.805744,2073.230268,2648.805744,575.5754756,10828.60938,0.2439138432,24.39138432,,,2.634963066
Ghana,GHA,1996,46435.69531,34906.04297,47493.43359,17.18560791,2702.010633,2031.120642,2702.010633,670.8899912,12587.39062,0.2710714362,27.10714362,,,2.536566353
Ghana,GHA,1997,48385.17969,40642.55859,53223.76953,17.60881233,2747.782121,2308.080626,2747.782121,439.7014946,12581.21094,0.2600219948,26.00219948,,,2.462551352
Ghana,GHA,1998,50656.25781,41454.80078,53514.48828,18.0364933,2808.54249,2298.38473,2808.54249,510.1577605,12059.6875,0.2380690564,23.80690564,,,2.428789415
Ghana,GHA,1999,52899.57422,50919.46875,55736.33203,18.47761154,2862.90109,2755.738675,2862.90109,107.1624147,4816.86328,0.09105674953,9.105674953,,,2.445698466
Ghana,GHA,2000,55124.29297,46532.01563,68173.82031,18.93876266,2910.659686,2456.97232,2910.659686,453.6873657,21641.80468,0.3926001317,39.26001317,,,2.495729056
Ghana,GHA,2001,57626.41406,43570.22266,64799.92969,19.42160416,2967.12947,2243.38949,2967.12947,723.7399797,21229.70703,0.3684023616,36.84023616,,,2.549488098
Ghana,GHA,2002,60388.81641,49380.95313,60392.53125,19.9245224,3030.878994,2478.400844,3030.878994,552.4781502,11011.57812,0.1823446587,18.23446587,,,2.589478376
Ghana,GHA,2003,63543.62109,51718.46094,69241.35938,20.44678116,3107.756697,2529.418227,3107.756697,578.3384709,17522.89844,0.275761723,27.5761723,,,2.621185841
Ghana,GHA,2004,66945.10938,56768.46484,79747.61719,20.98653603,3189.907533,2704.994515,3189.907533,484.9130188,22979.15235,0.3432536381,34.32536381,,,2.639803624
Ghana,GHA,2005,71092.86719,60183.22656,83993.92188,21.54200935,3300.196655,2793.761045,3300.196655,506.4356093,23810.69532,0.3349238294,33.49238294,,,2.646808026
,,,,,,,,,,,,,,,Average,2.670792025
Guinea,GIN,1985,7704.535156,8208.015625,7838.706055,5.084766865,1515.218959,1614.236374,1515.218959,-99.01741464,-369.30957,-0.04793404956,-4.793404956,0.9079792355,1565.614084,
Guinea,GIN,1986,7944.45752,7972.958984,7779.685547,5.229796886,1519.07573,1524.525552,1519.07573,-5.449822359,-193.273437,-0.0243280849,-2.43280849,,,2.852245243
Guinea,GIN,1987,8206.619141,8318.694336,8181.455078,5.381483078,1524.97351,1545.79959,1524.97351,-20.82607961,-137.239258,-0.01672299587,-1.672299587,,,2.90042224
Guinea,GIN,1988,8724.302734,9276.267578,9124.839844,5.55488205,1570.564893,1669.930611,1570.564893,-99.36571813,-151.427734,-0.01735700131,-1.735700131,,,3.222140988
Guinea,GIN,1989,9073.578125,9051.762695,8972.954102,5.770651817,1572.366244,1568.585834,1572.366244,3.780410029,-78.808593,-0.008685503328,-0.8685503328,,,3.884326707
Guinea,GIN,1990,9465.924805,9013.883789,9441.62207,6.041093826,1566.922329,1492.094652,1566.922329,74.82767675,427.738281,0.04518716235,4.518716235,,,4.686507133
Guinea,GIN,1991,9702.246094,9508.229492,9664.925781,6.37432909,1522.081141,1491.643961,1522.081141,30.43718002,156.696289,0.01615051685,1.615051685,,,5.516141176
Guinea,GIN,1992,10019.75195,10076.02734,10122.22266,6.758838177,1482.466614,1490.792807,1482.466614,-8.326192835,46.19532,0.004610425511,0.4610425511,,,6.032149918
Guinea,GIN,1993,10525.59863,10562.1582,10646.94434,7.163236141,1469.391546,1474.495325,1469.391546,-5.103778415,84.78614,0.008055232104,0.8055232104,,,5.983246727
Guinea,GIN,1994,10946.69238,11275.76953,11275.24512,7.544291019,1450.990206,1494.609567,1450.990206,-43.61936054,-0.52441,-4.79E-05,-0.00479057949,,,5.319591181
Guinea,GIN,1995,11459.00293,11787.99121,11816.16406,7.871172905,1455.818983,1497.615584,1455.818983,-41.79660185,28.17285,0.002458577781,0.2458577781,,,4.332837707
Guinea,GIN,1996,12049.92773,12755.90234,12704.50098,8.132552147,1481.690804,1568.499299,1481.690804,-86.80849471,-51.40136,-0.004265698613,-0.4265698613,,,3.320715288
Guinea,GIN,1997,12674.2666,12961.37402,12975.87012,8.3379879,1520.062964,1554.496621,1520.062964,-34.43365755,14.4961,0.001143742708,0.1143742708,,,2.526092047
Guinea,GIN,1998,13255.39648,14452.23633,14186.97461,8.503296852,1558.853785,1699.603881,1558.853785,-140.7500962,-265.26172,-0.0200116021,-2.00116021,,,1.982600047
Guinea,GIN,1999,13853.27734,14784.43945,14616.2334,8.653768539,1600.837517,1708.439437,1600.837517,-107.60192,-168.20605,-0.01214196799,-1.214196799,,,1.769568787
Guinea,GIN,2000,14252.92676,14550.92578,14541.37012,8.808546066,1618.07938,1651.910051,1618.07938,-33.83067055,-9.55566,-0.0006704349332,-0.06704349332,,,1.788556353
Guinea,GIN,2001,14780.28516,14789.26563,14658.16602,8.971138954,1647.537201,1648.538241,1647.537201,-1.001040118,-131.09961,-0.008869897203,-0.8869897203,,,1.845853865
Guinea,GIN,2002,15548.85938,15163.50586,15517.59473,9.137345314,1701.682365,1659.508899,1701.682365,42.17346579,354.08887,0.02277265884,2.277265884,,,1.852678471
Guinea,GIN,2003,15735.44629,14205.99609,14961.97656,9.309847832,1690.193715,1525.910664,1690.193715,164.2830503,755.98047,0.04804315404,4.804315404,,,1.887884414
Guinea,GIN,2004,16097.36133,14662.68359,15926.91797,9.490228653,1696.20374,1545.029538,1696.20374,151.1742016,1264.23438,0.07853674612,7.853674612,,,1.93752706
Guinea,GIN,2005,16580.28125,14450.31348,16518.74609,9.67974472,1712.884144,1492.840348,1712.884144,220.0437957,2068.43261,0.1247525647,12.47525647,,,1.996959967
,,,,,,,,,,,,,,,Average,3.281902266
Guinea-Bissau,GNB,1985,1176.198486,1202.540039,1410.710327,0.899509013,1307.600557,1336.884925,1307.600557,-29.28436805,208.170288,0.1769856793,17.69856793,11.07929347,1373.785354,
Guinea-Bissau,GNB,1986,1164.436523,1194.152832,1366.737427,0.921625972,1263.458885,1295.702235,1263.458885,-32.24335023,172.584595,0.1482129696,14.82129696,,,2.458781255
Guinea-Bissau,GNB,1987,1230.12854,1237.456177,1448.731567,0.943616986,1303.631196,1311.396674,1303.631196,-7.765478058,211.27539,0.1717506611,17.17506611,,,2.38611049
Guinea-Bissau,GNB,1988,1315.007813,1377.95813,1668.189575,0.965741992,1361.655415,1426.838784,1361.655415,-65.18336939,290.231445,0.2207070119,22.07070119,,,2.344701964
Guinea-Bissau,GNB,1989,1374.180298,1411.225708,1684.163574,0.988520026,1390.139058,1427.614687,1390.139058,-37.47562925,272.937866,0.1986186721,19.86186721,,,2.358604492
Guinea-Bissau,GNB,1990,1419.520264,1449.379883,1721.125244,1.012279987,1402.300038,1431.797429,1402.300038,-29.49739142,271.745361,0.1914346472,19.14346472,,,2.403589242
Guinea-Bissau,GNB,1991,1462.108643,1485.540283,1761.292358,1.037155032,1409.730077,1432.322302,1409.730077,-22.59222515,275.752075,0.1885988954,18.85988954,,,2.457328538
Guinea-Bissau,GNB,1992,1507.365967,1523.792236,1871.798462,1.06280005,1418.296854,1433.752507,1418.296854,-15.45565321,348.006226,0.230870428,23.0870428,,,2.472631112
Guinea-Bissau,GNB,1993,1541.673706,1514.44397,1726.103882,1.088569045,1416.238789,1391.224541,1416.238789,25.01424795,211.659912,0.137292289,13.7292289,,,2.42463246
Guinea-Bissau,GNB,1994,1587.349854,1616.653931,1805.030396,1.113541007,1425.497439,1451.813558,1425.497439,-26.31611841,188.376465,0.1186735643,11.86735643,,,2.29401728
Guinea-Bissau,GNB,1995,1651.093506,1792.966064,1898.331787,1.137122035,1451.993238,1576.757823,1451.993238,-124.7645843,105.365723,0.06381572129,6.381572129,,,2.117661393
Guinea-Bissau,GNB,1996,1712.953491,1816.703125,1885.804077,1.159060001,1477.881636,1567.393511,1477.881636,-89.51187506,69.100952,0.04034023829,4.034023829,,,1.929253442
Guinea-Bissau,GNB,1997,1815.624512,1864.446533,2026.869141,1.179726958,1539.020957,1580.405127,1539.020957,-41.38417001,162.422608,0.08945825909,8.945825909,,,1.783079132
Guinea-Bissau,GNB,1998,1508.61438,1627.96167,1660.49707,1.199915051,1257.267653,1356.730769,1257.267653,-99.46311608,32.5354,0.02156641249,2.156641249,,,1.711251308
Guinea-Bissau,GNB,1999,1708.177734,1776.374268,1808.927246,1.220793962,1399.235077,1455.097521,1399.235077,-55.86244372,32.552978,0.01905713753,1.905713753,,,1.740032428
Guinea-Bissau,GNB,2000,1704.943726,1700.989624,1785.884033,1.243229032,1371.383456,1368.202946,1371.383456,3.180509704,84.894409,0.04979308566,4.979308566,,,1.837744181
Guinea-Bissau,GNB,2001,1739.324097,1772.736816,1846.64978,1.267511964,1372.234856,1398.595726,1372.234856,-26.3608707,73.912964,0.04249522221,4.249522221,,,1.953214683
Guinea-Bissau,GNB,2002,1717.070435,1724.112671,1824.975342,1.293522954,1327.437159,1332.881389,1327.437159,-5.444229635,100.862671,0.05874113778,5.874113778,,,2.052129742
Guinea-Bissau,GNB,2003,1723.96814,1669.308472,1796.921387,1.32120204,1304.848227,1263.477062,1304.848227,41.37116531,127.612915,0.07402278037,7.402278037,,,2.139821788
Guinea-Bissau,GNB,2004,1771.569092,1839.194458,1916.300049,1.350345016,1311.938113,1362.018178,1311.938113,-50.08006487,77.105591,0.04352389718,4.352389718,,,2.205792537
Guinea-Bissau,GNB,2005,1847.152222,1819.445068,1894.611084,1.380838037,1337.703751,1317.638289,1337.703751,20.06546261,75.166016,0.04069291914,4.069291914,,,2.258165183
,,,,,,,,,,,,,,,Average,2.166427133
Kenya,KEN,1985,43695.89844,31738.52344,36836.62891,19.65122414,2223.571322,1615.091417,2223.571322,608.4799051,5098.10547,0.1166724029,11.66724029,7.964559114,2286.080274,
Kenya,KEN,1986,46827.76563,37059.89063,40556.77344,20.37862587,2297.886321,1818.566711,2297.886321,479.3196098,3496.88281,0.07467541453,7.467541453,,,3.701559378
Kenya,KEN,1987,49601.375,39970.66797,44357.26953,21.11931801,2348.625793,1892.611681,2348.625793,456.0141111,4386.60156,0.08843709595,8.843709595,,,3.634652036
Kenya,KEN,1988,52675.45703,42814.51172,47662.33594,21.87144279,2408.412538,1957.55315,2408.412538,450.859388,4847.82422,0.09203193467,9.203193467,,,3.561311874
Kenya,KEN,1989,55148.58984,44964.3125,50021.87109,22.63302231,2436.642755,1986.668501,2436.642755,449.9742545,5057.55859,0.09170784973,9.170784973,,,3.482072615
